invoice,customer_id,product_id,invoice_date,quantity,amount,region
INV082046,C0259,P012,2025-04-11,2,8682,South
INV082047,C0032,P020,2023-11-19,5,19770,South
INV082048,C0068,P010,2023-12-14,5,19510,North
INV082049,C0389,P017,2025-01-02,8,27552,North
INV082050,C0272,P014,2023-09-13,17,63903,East
INV082051,C0154,P020,2024-10-12,10,39540,West
INV082052,C0049,P004,2024-08-07,2,4608,West
INV082053,C0382,P002,2023-07-30,14,22008,East
INV082054,C0434,P005,2024-09-25,15,39135,South
INV082055,C0074,P012,2023-06-23,3,13023,West
INV082056,C0169,P010,2024-06-28,17,66334,East
INV082057,C0441,P001,2024-12-29,8,37264,South
INV082058,C0137,P007,2023-09-11,5,17155,East
INV082059,C0293,P006,2025-02-07,13,52364,North
INV082060,C0160,P008,2024-10-07,1,3077,North
INV082061,C0272,P015,2023-12-10,18,48708,East
INV082062,C0269,P012,2024-05-22,11,47751,East
INV082063,C0329,P008,2024-03-05,9,27693,South
INV082064,C0075,P005,2023-01-19,3,7827,East
INV082065,C0311,P006,2024-03-16,16,64448,East
INV082066,C0062,P009,2024-12-02,18,57240,West
INV082067,C0487,P015,2024-11-03,11,29766,South
INV082068,C0306,P019,2023-12-24,4,13460,West
INV082069,C0033,P007,2023-04-02,9,30879,North
INV082070,C0249,P001,2024-05-29,5,23290,East
INV082071,C0383,P002,2024-09-01,8,12576,West
INV082072,C0242,P001,2024-03-08,13,60554,East
INV082073,C0080,P018,2024-10-23,12,25044,West
INV082074,C0109,P004,2024-06-01,17,39168,West
INV082075,C0091,P007,2024-08-24,8,27448,East
INV082076,C0363,P019,2024-08-06,12,40380,North
INV082077,C0376,P014,2023-01-16,5,18795,West
INV082078,C0182,P014,2024-02-04,11,41349,East
INV082079,C0456,P019,2023-04-08,19,63935,North
INV082080,C0471,P014,2023-01-23,12,45108,North
INV082081,C0313,P004,2024-08-08,16,36864,West
INV082082,C0105,P008,2023-07-24,16,49232,North
INV082083,C0491,P005,2023-10-10,2,5218,North
INV082084,C0284,P010,2025-04-23,20,78040,East
INV082085,C0270,P001,2024-01-10,14,65212,East
INV082086,C0418,P001,2025-03-01,1,4658,South
INV082087,C0391,P002,2024-08-21,8,12576,East
INV082088,C0405,P011,2024-11-05,10,22270,West
INV082089,C0343,P001,2023-01-20,12,55896,East
INV082090,C0404,P016,2024-09-24,6,13560,West
INV082091,C0428,P016,2024-05-21,9,20340,West
INV082092,C0308,P011,2023-12-15,8,17816,East
INV082093,C0313,P020,2024-07-13,5,19770,East
INV082094,C0269,P010,2023-07-31,18,70236,West
INV082095,C0281,P016,2023-10-05,3,6780,West
INV082096,C0147,P017,2025-03-18,19,65436,West
INV082097,C0373,P009,2023-03-30,16,50880,North
INV082098,C0132,P015,2024-12-09,4,10824,East
INV082099,C0249,P018,2024-03-31,17,35479,South
INV082100,C0248,P008,2023-11-06,9,27693,North
INV082101,C0112,P011,2024-09-19,19,42313,East
INV082102,C0375,P017,2025-06-16,16,55104,South
INV082103,C0319,P015,2024-09-28,18,48708,South
INV082104,C0362,P019,2024-11-18,8,26920,East
INV082105,C0419,P019,2023-02-25,15,50475,West
INV082106,C0041,P012,2023-01-24,7,30387,North
INV082107,C0281,P018,2023-05-28,14,29218,North
INV082108,C0049,P013,2023-05-13,12,30096,South
INV082109,C0137,P004,2023-01-15,8,18432,East
INV082110,C0177,P015,2025-04-30,18,48708,West
INV082111,C0498,P016,2024-02-03,11,24860,East
INV082112,C0274,P007,2023-03-06,13,44603,South
INV082113,C0425,P017,2024-01-02,9,30996,East
INV082114,C0257,P008,2024-04-23,7,21539,East
INV082115,C0294,P007,2023-12-12,3,10293,East
INV082116,C0361,P004,2024-12-18,10,23040,East
INV082117,C0495,P009,2024-11-01,2,6360,East
INV082118,C0110,P004,2023-08-23,4,9216,East
INV082119,C0016,P002,2023-04-13,8,12576,North
INV082120,C0031,P011,2024-05-12,10,22270,East
INV082121,C0246,P018,2024-12-22,13,27131,North
INV082122,C0238,P003,2025-02-09,10,48140,East
INV082123,C0312,P009,2024-03-13,20,63600,South
INV082124,C0460,P019,2024-02-05,10,33650,North
INV082125,C0089,P017,2023-05-26,12,41328,West
INV082126,C0099,P018,2024-12-27,9,18783,West
INV082127,C0274,P016,2023-04-04,11,24860,North
INV082128,C0308,P003,2023-06-25,2,9628,West
INV082129,C0195,P001,2024-05-18,9,41922,West
INV082130,C0441,P011,2023-07-30,17,37859,West
INV082131,C0081,P017,2024-06-26,14,48216,South
INV082132,C0261,P001,2023-07-08,7,32606,East
INV082133,C0097,P018,2023-07-06,19,39653,South
INV082134,C0452,P013,2025-04-03,9,22572,North
INV082135,C0319,P016,2024-03-17,10,22600,South
INV082136,C0448,P012,2025-05-09,3,13023,North
INV082137,C0228,P008,2023-03-03,2,6154,North
INV082138,C0220,P014,2024-12-24,9,33831,West
INV082139,C0483,P017,2024-08-06,5,17220,West
INV082140,C0195,P011,2024-11-13,12,26724,East
INV082141,C0485,P017,2025-01-03,13,44772,South
INV082142,C0268,P014,2024-07-17,11,41349,East
INV082143,C0018,P018,2025-04-17,8,16696,East
INV082144,C0009,P004,2024-01-12,9,20736,North
INV082145,C0237,P020,2023-05-30,9,35586,North
INV082146,C0467,P015,2024-03-30,8,21648,East
INV082147,C0392,P006,2024-03-10,14,56392,East
INV082148,C0180,P005,2025-01-25,2,5218,North
INV082149,C0079,P002,2024-02-03,1,1572,North
INV082150,C0338,P017,2023-03-29,13,44772,North
INV082151,C0259,P012,2025-04-16,11,47751,East
INV082152,C0194,P010,2023-03-10,5,19510,East
INV082153,C0142,P020,2023-01-02,14,55356,East
INV082154,C0205,P012,2023-01-10,13,56433,North
INV082155,C0462,P003,2024-09-09,4,19256,East
INV082156,C0345,P008,2023-02-16,6,18462,West
INV082157,C0037,P014,2025-05-31,8,30072,East
INV082158,C0169,P018,2024-08-23,15,31305,South
INV082159,C0368,P007,2025-05-12,12,41172,West
INV082160,C0167,P014,2023-09-26,9,33831,South
INV082161,C0223,P001,2023-10-10,14,65212,West
INV082162,C0168,P019,2024-10-20,5,16825,South
INV082163,C0455,P004,2024-09-22,8,18432,East
INV082164,C0250,P007,2023-10-04,5,17155,West
INV082165,C0176,P013,2024-12-28,1,2508,East
INV082166,C0418,P009,2024-10-22,9,28620,East
INV082167,C0145,P008,2025-03-14,4,12308,East
INV082168,C0224,P019,2024-03-29,5,16825,South
INV082169,C0020,P010,2024-12-04,2,7804,West
INV082170,C0390,P012,2023-02-06,19,82479,West
INV082171,C0479,P015,2023-12-01,11,29766,South
INV082172,C0362,P007,2024-03-07,10,34310,North
INV082173,C0052,P018,2023-05-04,9,18783,South
INV082174,C0095,P006,2025-03-07,17,68476,East
INV082175,C0285,P011,2023-01-10,5,11135,West
INV082176,C0408,P002,2023-04-23,19,29868,East
INV082177,C0073,P020,2023-02-12,3,11862,East
INV082178,C0347,P017,2024-11-24,3,10332,West
INV082179,C0274,P001,2025-04-16,12,55896,East
INV082180,C0260,P013,2023-12-20,19,47652,South
INV082181,C0081,P014,2024-10-29,19,71421,North
INV082182,C0199,P004,2024-09-28,16,36864,East
INV082183,C0266,P002,2024-08-08,11,17292,East
INV082184,C0236,P001,2024-11-24,10,46580,East
INV082185,C0344,P010,2025-01-11,7,27314,East
INV082186,C0151,P006,2024-07-17,6,24168,East
INV082187,C0012,P001,2024-11-15,16,74528,East
INV082188,C0208,P015,2024-03-20,17,46002,West
INV082189,C0477,P002,2025-03-01,14,22008,North
INV082190,C0002,P008,2025-02-26,15,46155,East
INV082191,C0158,P001,2024-02-08,5,23290,West
INV082192,C0462,P002,2023-05-07,11,17292,West
INV082193,C0187,P011,2024-12-29,6,13362,West
INV082194,C0365,P011,2025-03-01,8,17816,North
INV082195,C0331,P006,2025-03-31,5,20140,North
INV082196,C0061,P014,2025-04-30,6,22554,North
INV082197,C0024,P004,2024-07-11,11,25344,East
INV082198,C0162,P007,2024-10-24,17,58327,West
INV082199,C0329,P010,2025-01-10,1,3902,South
INV082200,C0264,P013,2025-04-17,18,45144,North
INV082201,C0486,P020,2023-09-25,8,31632,South
INV082202,C0162,P006,2023-08-24,11,44308,East
INV082203,C0404,P014,2023-09-29,3,11277,West
INV082204,C0161,P006,2024-12-03,17,68476,East
INV082205,C0261,P003,2023-02-16,4,19256,South
INV082206,C0116,P003,2025-06-05,2,9628,West
INV082207,C0059,P003,2023-04-30,19,91466,South
INV082208,C0459,P002,2023-07-13,4,6288,North
INV082209,C0422,P001,2024-02-13,11,51238,East
INV082210,C0143,P016,2023-07-27,19,42940,South
INV082211,C0410,P013,2023-05-09,18,45144,East
INV082212,C0444,P010,2025-03-02,6,23412,East
INV082213,C0450,P013,2025-02-26,13,32604,West
INV082214,C0206,P015,2024-04-20,3,8118,West
INV082215,C0142,P013,2023-06-01,1,2508,South
INV082216,C0463,P004,2023-06-23,11,25344,South
INV082217,C0295,P009,2024-05-28,20,63600,South
INV082218,C0392,P006,2024-08-24,10,40280,South
INV082219,C0342,P007,2023-08-09,4,13724,South
INV082220,C0280,P016,2023-10-12,4,9040,South
INV082221,C0225,P018,2025-02-12,13,27131,North
INV082222,C0411,P017,2023-08-21,10,34440,East
INV082223,C0313,P011,2025-02-15,7,15589,South
INV082224,C0366,P015,2023-07-30,16,43296,North
INV082225,C0243,P005,2024-10-28,11,28699,South
INV082226,C0250,P005,2023-12-16,17,44353,North
INV082227,C0259,P008,2025-03-28,1,3077,South
INV082228,C0101,P009,2024-05-31,12,38160,South
INV082229,C0246,P010,2024-01-19,8,31216,South
INV082230,C0322,P003,2023-05-19,1,4814,West
INV082231,C0023,P001,2024-09-01,7,32606,South
INV082232,C0089,P008,2023-05-06,6,18462,West
INV082233,C0269,P004,2023-12-05,9,20736,East
INV082234,C0025,P008,2023-06-19,4,12308,South
INV082235,C0103,P008,2025-04-09,1,3077,South
INV082236,C0089,P018,2023-05-07,18,37566,North
INV082237,C0312,P014,2023-12-12,11,41349,East
INV082238,C0037,P004,2025-03-13,18,41472,East
INV082239,C0380,P011,2023-02-16,13,28951,East
INV082240,C0306,P003,2024-01-10,6,28884,East
INV082241,C0240,P014,2023-11-23,20,75180,East
INV082242,C0017,P018,2024-04-27,8,16696,West
INV082243,C0097,P014,2023-08-04,6,22554,East
INV082244,C0248,P005,2025-03-20,11,28699,North
INV082245,C0064,P017,2024-08-06,10,34440,East
INV082246,C0260,P015,2023-11-28,4,10824,South
INV082247,C0310,P019,2025-04-02,20,67300,South
INV082248,C0199,P011,2023-07-19,4,8908,South
INV082249,C0373,P001,2023-09-20,20,93160,North
INV082250,C0465,P008,2024-06-02,6,18462,West
INV082251,C0330,P012,2024-05-15,18,78138,South
INV082252,C0424,P006,2025-04-13,17,68476,South
INV082253,C0096,P002,2025-05-26,4,6288,West
INV082254,C0330,P002,2024-08-05,11,17292,West
INV082255,C0290,P004,2024-12-04,4,9216,South
INV082256,C0192,P020,2025-06-06,12,47448,North
INV082257,C0060,P002,2023-02-27,13,20436,West
INV082258,C0383,P003,2023-03-20,3,14442,South
INV082259,C0381,P017,2023-02-13,13,44772,South
INV082260,C0217,P018,2023-03-31,11,22957,South
INV082261,C0246,P013,2023-04-03,20,50160,South
INV082262,C0473,P019,2023-08-14,12,40380,South
INV082263,C0307,P011,2023-06-05,17,37859,East
INV082264,C0231,P005,2023-04-15,16,41744,West
INV082265,C0120,P012,2023-04-16,11,47751,South
INV082266,C0160,P017,2024-10-18,20,68880,South
INV082267,C0410,P013,2023-07-02,13,32604,North
INV082268,C0187,P010,2025-03-28,5,19510,South
INV082269,C0348,P013,2025-05-26,9,22572,North
INV082270,C0236,P002,2023-03-11,10,15720,West
INV082271,C0022,P019,2025-05-15,8,26920,North
INV082272,C0193,P009,2024-05-02,18,57240,West
INV082273,C0436,P006,2024-04-05,14,56392,South
INV082274,C0246,P004,2024-02-22,11,25344,North
INV082275,C0154,P004,2025-01-25,14,32256,North
INV082276,C0258,P019,2023-09-08,3,10095,North
INV082277,C0206,P002,2023-03-15,19,29868,North
INV082278,C0253,P009,2024-11-21,7,22260,North
INV082279,C0346,P003,2025-02-14,16,77024,North
INV082280,C0441,P017,2023-10-05,2,6888,South
INV082281,C0082,P008,2024-09-13,15,46155,West
INV082282,C0234,P008,2024-08-29,12,36924,North
INV082283,C0418,P010,2025-02-28,2,7804,North
INV082284,C0310,P012,2024-05-25,8,34728,South
INV082285,C0442,P016,2024-04-25,3,6780,North
INV082286,C0181,P008,2023-05-27,20,61540,South
INV082287,C0100,P005,2024-01-26,13,33917,South
INV082288,C0237,P003,2023-09-05,7,33698,South
INV082289,C0116,P012,2023-07-28,4,17364,South
INV082290,C0226,P020,2024-06-23,13,51402,South
INV082291,C0020,P010,2024-01-12,7,27314,East
INV082292,C0282,P007,2023-07-15,6,20586,North
INV082293,C0081,P008,2025-04-16,11,33847,West
INV082294,C0224,P001,2024-06-14,20,93160,North
INV082295,C0435,P003,2024-08-04,14,67396,East
INV082296,C0456,P003,2023-12-28,18,86652,East
INV082297,C0411,P011,2023-02-06,15,33405,South
INV082298,C0484,P005,2024-11-12,2,5218,East
INV082299,C0448,P018,2025-06-02,8,16696,East
INV082300,C0448,P013,2023-03-09,14,35112,East
INV082301,C0019,P005,2024-01-18,5,13045,South
INV082302,C0168,P020,2024-05-22,9,35586,West
INV082303,C0152,P002,2023-02-04,15,23580,West
INV082304,C0314,P018,2025-03-30,17,35479,South
INV082305,C0170,P007,2023-11-07,9,30879,North
INV082306,C0390,P019,2024-11-01,19,63935,East
INV082307,C0058,P006,2025-03-26,20,80560,South
INV082308,C0151,P011,2024-05-10,5,11135,East
INV082309,C0186,P002,2023-11-09,11,17292,North
INV082310,C0076,P011,2025-04-02,4,8908,West
INV082311,C0364,P005,2025-04-09,11,28699,West
INV082312,C0127,P017,2023-04-16,4,13776,North
INV082313,C0329,P010,2023-12-08,15,58530,East
INV082314,C0026,P009,2025-05-21,14,44520,East
INV082315,C0285,P016,2024-06-28,13,29380,South
INV082316,C0255,P019,2024-08-01,12,40380,South
INV082317,C0229,P002,2024-05-31,4,6288,South
INV082318,C0027,P012,2023-01-29,16,69456,West
INV082319,C0284,P007,2025-05-28,10,34310,West
INV082320,C0138,P019,2025-04-24,1,3365,East
INV082321,C0204,P005,2024-04-26,7,18263,North
INV082322,C0133,P008,2024-09-08,19,58463,East
INV082323,C0024,P002,2024-04-01,10,15720,East
INV082324,C0020,P007,2024-11-24,3,10293,West
INV082325,C0315,P019,2023-05-18,1,3365,South
INV082326,C0075,P005,2023-01-24,18,46962,West
INV082327,C0322,P020,2024-11-15,17,67218,South
INV082328,C0057,P012,2023-01-22,17,73797,East
INV082329,C0365,P010,2023-02-06,20,78040,North
INV082330,C0451,P010,2024-03-06,4,15608,East
INV082331,C0082,P020,2024-03-18,7,27678,North
INV082332,C0211,P012,2024-02-10,5,21705,West
INV082333,C0328,P012,2024-05-13,4,17364,East
INV082334,C0316,P002,2023-06-06,17,26724,North
INV082335,C0379,P015,2025-02-27,1,2706,South
INV082336,C0154,P007,2024-08-23,15,51465,North
INV082337,C0084,P018,2023-03-12,4,8348,South
INV082338,C0037,P012,2024-09-23,14,60774,North
INV082339,C0167,P007,2025-04-03,14,48034,South
INV082340,C0137,P019,2024-04-15,14,47110,South
INV082341,C0478,P013,2023-08-05,10,25080,East
INV082342,C0304,P019,2024-11-21,9,30285,West
INV082343,C0337,P018,2025-01-21,5,10435,South
INV082344,C0462,P003,2024-06-29,16,77024,North
INV082345,C0302,P017,2023-08-17,17,58548,West
INV082346,C0476,P017,2024-02-28,13,44772,North
INV082347,C0207,P012,2024-11-15,8,34728,East
INV082348,C0336,P018,2023-06-26,6,12522,West
INV082349,C0041,P008,2024-10-14,1,3077,South
INV082350,C0221,P002,2023-10-02,7,11004,East
INV082351,C0045,P007,2024-05-26,2,6862,North
INV082352,C0383,P018,2024-01-31,19,39653,North
INV082353,C0023,P014,2023-03-18,10,37590,East
INV082354,C0254,P010,2024-10-04,1,3902,South
INV082355,C0194,P017,2024-06-09,7,24108,West
INV082356,C0383,P014,2023-05-04,18,67662,East
INV082357,C0360,P020,2024-01-04,17,67218,West
INV082358,C0312,P008,2024-04-27,15,46155,South
INV082359,C0326,P002,2023-12-25,12,18864,North
INV082360,C0494,P018,2023-01-11,16,33392,North
INV082361,C0156,P015,2024-10-27,8,21648,East
INV082362,C0276,P018,2023-06-08,6,12522,South
INV082363,C0411,P018,2024-07-07,1,2087,West
INV082364,C0226,P008,2024-05-15,19,58463,North
INV082365,C0226,P010,2024-07-25,2,7804,North
INV082366,C0234,P020,2023-09-17,9,35586,South
INV082367,C0157,P013,2025-02-21,11,27588,North
INV082368,C0102,P003,2023-06-22,6,28884,North
INV082369,C0400,P006,2023-01-12,7,28196,South
INV082370,C0083,P004,2023-02-08,5,11520,North
INV082371,C0310,P005,2025-04-18,10,26090,North
INV082372,C0107,P004,2023-10-04,17,39168,East
INV082373,C0278,P017,2023-04-18,11,37884,East
INV082374,C0271,P001,2024-05-24,6,27948,East
INV082375,C0279,P002,2024-07-15,2,3144,East
INV082376,C0487,P020,2024-08-13,16,63264,North
INV082377,C0402,P017,2024-07-08,14,48216,East
INV082378,C0451,P012,2025-03-19,11,47751,East
INV082379,C0052,P018,2024-04-10,6,12522,East
INV082380,C0005,P020,2023-03-21,16,63264,South
INV082381,C0258,P011,2025-05-18,16,35632,North
INV082382,C0417,P004,2023-04-02,15,34560,East
INV082383,C0361,P011,2025-04-14,15,33405,West
INV082384,C0442,P020,2023-05-08,9,35586,North
INV082385,C0472,P010,2023-04-17,5,19510,West
INV082386,C0436,P017,2024-02-02,19,65436,South
INV082387,C0156,P013,2023-01-29,6,15048,East
INV082388,C0163,P012,2024-10-10,16,69456,North
INV082389,C0044,P004,2024-03-24,2,4608,South
INV082390,C0284,P017,2024-08-03,19,65436,West
INV082391,C0142,P013,2023-02-02,7,17556,South
INV082392,C0457,P001,2024-11-07,15,69870,South
INV082393,C0325,P009,2024-03-15,16,50880,North
INV082394,C0019,P001,2025-05-12,7,32606,West
INV082395,C0001,P011,2025-02-12,12,26724,South
INV082396,C0177,P008,2024-02-04,15,46155,North
INV082397,C0164,P007,2023-12-08,11,37741,North
INV082398,C0348,P007,2024-02-02,20,68620,North
INV082399,C0040,P008,2024-01-18,9,27693,North
INV082400,C0277,P017,2024-06-20,18,61992,North
INV082401,C0317,P002,2023-08-18,14,22008,South
INV082402,C0422,P013,2023-01-18,3,7524,North
INV082403,C0301,P005,2023-12-23,1,2609,East
INV082404,C0398,P002,2025-05-28,15,23580,North
INV082405,C0379,P007,2023-09-13,17,58327,West
INV082406,C0266,P013,2024-06-19,9,22572,North
INV082407,C0494,P016,2023-09-01,1,2260,West
INV082408,C0241,P016,2023-11-20,6,13560,East
INV082409,C0455,P020,2024-01-09,18,71172,West
INV082410,C0081,P020,2024-11-19,9,35586,West
INV082411,C0234,P002,2023-04-21,10,15720,East
INV082412,C0424,P014,2023-03-20,4,15036,West
INV082413,C0102,P004,2023-09-16,8,18432,South
INV082414,C0450,P013,2024-05-24,7,17556,West
INV082415,C0216,P017,2023-09-09,16,55104,North
INV082416,C0376,P016,2023-01-03,18,40680,East
INV082417,C0112,P011,2023-07-17,1,2227,East
INV082418,C0390,P012,2024-03-25,9,39069,South
INV082419,C0042,P017,2024-05-10,20,68880,West
INV082420,C0257,P011,2023-12-11,7,15589,East
INV082421,C0020,P010,2025-02-12,20,78040,West
INV082422,C0184,P004,2024-10-12,18,41472,West
INV082423,C0462,P012,2023-09-16,2,8682,South
INV082424,C0148,P011,2024-10-13,5,11135,East
INV082425,C0163,P013,2024-03-06,14,35112,North
INV082426,C0464,P009,2025-04-26,7,22260,South
INV082427,C0121,P014,2023-05-24,13,48867,East
INV082428,C0380,P017,2025-04-01,17,58548,West
INV082429,C0010,P018,2024-05-23,3,6261,West
INV082430,C0367,P010,2024-12-15,3,11706,East
INV082431,C0334,P012,2023-08-25,14,60774,East
INV082432,C0368,P010,2024-07-28,20,78040,North
INV082433,C0365,P017,2023-01-08,3,10332,West
INV082434,C0369,P014,2023-03-11,8,30072,South
INV082435,C0017,P017,2024-09-20,16,55104,North
INV082436,C0500,P013,2023-04-22,6,15048,South
INV082437,C0349,P004,2025-05-30,10,23040,North
INV082438,C0022,P018,2025-05-12,14,29218,East
INV082439,C0363,P015,2025-06-04,19,51414,West
INV082440,C0231,P020,2024-06-16,16,63264,North
INV082441,C0241,P020,2025-02-01,13,51402,West
INV082442,C0116,P018,2024-12-23,14,29218,South
INV082443,C0215,P007,2024-07-05,3,10293,North
INV082444,C0275,P012,2023-11-08,8,34728,West
INV082445,C0457,P018,2024-03-09,4,8348,South
INV082446,C0249,P013,2023-05-03,13,32604,West
INV082447,C0452,P013,2023-06-05,10,25080,South
INV082448,C0358,P019,2023-07-13,4,13460,North
INV082449,C0077,P014,2024-01-28,14,52626,West
INV082450,C0165,P001,2024-10-12,10,46580,East
INV082451,C0289,P012,2024-12-31,5,21705,East
INV082452,C0319,P014,2024-10-15,5,18795,East
INV082453,C0426,P006,2023-06-22,7,28196,North
INV082454,C0499,P017,2024-09-13,8,27552,North
INV082455,C0127,P013,2023-04-04,18,45144,West
INV082456,C0289,P007,2024-11-04,10,34310,West
INV082457,C0317,P013,2023-11-16,20,50160,North
INV082458,C0022,P013,2025-01-30,12,30096,West
INV082459,C0420,P017,2023-08-21,12,41328,West
INV082460,C0045,P008,2023-06-18,16,49232,East
INV082461,C0108,P015,2024-09-27,15,40590,East
INV082462,C0255,P007,2025-03-17,17,58327,East
INV082463,C0424,P010,2024-09-04,20,78040,South
INV082464,C0412,P019,2025-04-13,19,63935,East
INV082465,C0108,P019,2024-08-04,14,47110,East
INV082466,C0341,P007,2025-04-22,12,41172,North
INV082467,C0488,P007,2023-04-28,13,44603,North
INV082468,C0350,P015,2023-09-26,11,29766,North
INV082469,C0104,P005,2024-03-20,19,49571,West
INV082470,C0483,P020,2023-06-19,11,43494,East
INV082471,C0093,P011,2023-06-03,9,20043,North
INV082472,C0014,P014,2023-12-13,19,71421,North
INV082473,C0216,P004,2023-02-14,18,41472,West
INV082474,C0300,P013,2024-07-15,18,45144,East
INV082475,C0436,P013,2025-03-06,16,40128,North
INV082476,C0357,P015,2025-04-14,17,46002,West
INV082477,C0445,P016,2023-02-04,11,24860,East
INV082478,C0241,P013,2024-05-03,1,2508,North
INV082479,C0282,P013,2024-08-08,12,30096,West
INV082480,C0375,P008,2024-07-13,6,18462,South
INV082481,C0049,P009,2024-07-26,6,19080,North
INV082482,C0089,P012,2024-11-29,12,52092,South
INV082483,C0342,P020,2024-04-18,8,31632,North
INV082484,C0328,P013,2024-06-11,8,20064,South
INV082485,C0430,P006,2024-10-23,14,56392,North
INV082486,C0019,P009,2023-05-24,18,57240,West
INV082487,C0415,P015,2024-04-20,20,54120,East
INV082488,C0360,P015,2023-03-21,17,46002,South
