ticket_id,customer_id,priority,status,created
T04402,C0323,Low,In Progress,2025-01-18
T04403,C0325,High,Open,2025-03-29
T04404,C0260,Medium,In Progress,2025-06-11
T04405,C0080,Low,Closed,2025-01-21
T04406,C0153,High,In Progress,2025-02-18
T04407,C0117,Medium,Open,2025-02-25
T04408,C0348,High,In Progress,2025-06-28
T04409,C0325,Low,Open,2025-06-08
T04410,C0239,Medium,Open,2025-02-09
T04411,C0215,High,Closed,2025-05-09
T04412,C0141,High,Closed,2025-03-19
T04413,C0166,Low,In Progress,2025-02-17
T04414,C0470,High,Closed,2025-02-28
T04415,C0313,High,In Progress,2025-03-08
T04416,C0310,Medium,Closed,2025-05-30
T04417,C0308,High,Open,2025-05-13
T04418,C0248,Low,In Progress,2025-02-10
T04419,C0201,High,In Progress,2025-01-18
T04420,C0230,High,Open,2025-05-19
T04421,C0134,Low,In Progress,2025-02-19
T04422,C0280,Medium,In Progress,2025-06-27
T04423,C0186,Low,Closed,2025-03-04
T04424,C0150,Medium,In Progress,2025-01-31
T04425,C0043,Medium,Closed,2025-02-14
T04426,C0414,High,Closed,2025-03-07
T04427,C0304,Medium,Open,2025-01-29
T04428,C0358,Medium,Open,2025-03-04
T04429,C0173,Medium,Closed,2025-03-26
T04430,C0272,Low,Closed,2025-03-08
T04431,C0110,High,In Progress,2025-02-17
T04432,C0432,Low,Closed,2025-01-25
T04433,C0266,High,In Progress,2025-05-13
T04434,C0194,High,Closed,2025-05-14
T04435,C0151,Low,In Progress,2025-02-10
T04436,C0360,Medium,In Progress,2025-04-01
T04437,C0156,Medium,In Progress,2025-04-18
T04438,C0231,Low,Closed,2025-03-07
T04439,C0319,Medium,Closed,2025-03-10
T04440,C0463,Medium,Open,2025-02-18
T04441,C0138,Medium,In Progress,2025-02-17
T04442,C0164,Medium,Closed,2025-06-16
T04443,C0146,High,Closed,2025-06-27
T04444,C0021,High,In Progress,2025-02-27
T04445,C0274,High,In Progress,2025-03-18
T04446,C0100,Low,Closed,2025-06-04
T04447,C0163,Low,In Progress,2025-04-04
T04448,C0393,Medium,Open,2025-04-20
T04449,C0344,High,In Progress,2025-06-19
T04450,C0490,High,In Progress,2025-02-16
T04451,C0455,High,Closed,2025-01-16
T04452,C0125,High,Closed,2025-02-10
T04453,C0315,Medium,In Progress,2025-01-20
T04454,C0248,Low,Closed,2025-01-09
T04455,C0218,High,In Progress,2025-06-11
T04456,C0031,Low,In Progress,2025-05-10
T04457,C0149,Medium,Open,2025-03-13
T04458,C0011,Medium,Open,2025-02-16
T04459,C0305,Low,Closed,2025-01-14
T04460,C0159,Medium,Closed,2025-01-19
T04461,C0352,High,In Progress,2025-06-17
T04462,C0019,High,Closed,2025-06-29
T04463,C0397,High,In Progress,2025-03-16
T04464,C0105,Medium,In Progress,2025-06-30
T04465,C0346,Medium,Open,2025-06-16
T04466,C0324,Low,In Progress,2025-04-16
T04467,C0042,High,Open,2025-05-19
T04468,C0387,High,Open,2025-06-27
T04469,C0446,Low,Closed,2025-03-10
T04470,C0481,High,Closed,2025-03-27
T04471,C0479,Medium,In Progress,2025-01-24
T04472,C0041,High,Open,2025-02-22
T04473,C0500,Low,Open,2025-05-21
T04474,C0483,High,Closed,2025-04-13
T04475,C0391,Medium,Open,2025-05-08
T04476,C0375,High,In Progress,2025-05-09
T04477,C0262,Medium,Open,2025-03-01
T04478,C0219,Medium,Closed,2025-05-02
T04479,C0342,High,Closed,2025-06-25
T04480,C0337,High,Closed,2025-06-03
T04481,C0058,Medium,Open,2025-01-23
T04482,C0328,Low,In Progress,2025-05-14
T04483,C0373,Low,Open,2025-06-21
T04484,C0306,High,In Progress,2025-03-09
T04485,C0238,Low,In Progress,2025-05-28
T04486,C0251,High,In Progress,2025-04-13
T04487,C0085,Medium,Open,2025-01-29
T04488,C0180,High,Open,2025-03-29
T04489,C0370,Medium,Closed,2025-01-31
T04490,C0058,Medium,Closed,2025-01-18
T04491,C0461,Medium,In Progress,2025-03-23
T04492,C0264,High,Closed,2025-04-16
T04493,C0461,Medium,In Progress,2025-06-04
T04494,C0036,High,Open,2025-06-07
T04495,C0397,Medium,Closed,2025-06-01
T04496,C0004,Low,In Progress,2025-02-27
T04497,C0137,High,Closed,2025-01-13
T04498,C0305,Medium,Open,2025-05-08
T04499,C0326,High,Closed,2025-06-02
T04500,C0238,Low,In Progress,2025-01-11
T04501,C0482,High,In Progress,2025-05-27
T04502,C0048,Low,Open,2025-05-05
T04503,C0015,Low,Closed,2025-04-04
T04504,C0340,Medium,In Progress,2025-04-30
T04505,C0132,Medium,In Progress,2025-01-28
T04506,C0021,High,In Progress,2025-03-07
T04507,C0401,Medium,Open,2025-05-26
T04508,C0240,Medium,Open,2025-01-02
T04509,C0144,High,In Progress,2025-02-19
T04510,C0404,Low,Closed,2025-01-08
T04511,C0069,High,Open,2025-02-12
T04512,C0380,Low,In Progress,2025-01-13
T04513,C0264,High,Closed,2025-03-20
T04514,C0474,Low,Open,2025-02-24
T04515,C0304,Medium,Open,2025-02-01
T04516,C0347,Low,Open,2025-02-23
T04517,C0083,High,In Progress,2025-03-28
T04518,C0152,Medium,Open,2025-03-13
T04519,C0384,Medium,Open,2025-03-03
T04520,C0195,High,Closed,2025-03-31
T04521,C0400,Low,Open,2025-02-02
T04522,C0022,Low,Closed,2025-03-10
T04523,C0202,High,Open,2025-03-23
T04524,C0193,Low,Closed,2025-02-09
T04525,C0198,Low,Closed,2025-05-22
T04526,C0190,Low,Closed,2025-04-07
T04527,C0331,Medium,In Progress,2025-05-29
T04528,C0460,Medium,In Progress,2025-01-18
T04529,C0372,High,In Progress,2025-02-20
T04530,C0468,Low,Open,2025-06-05
T04531,C0023,High,Open,2025-05-05
T04532,C0328,Low,Open,2025-06-17
T04533,C0374,High,In Progress,2025-04-19
T04534,C0368,High,In Progress,2025-01-04
T04535,C0126,High,Closed,2025-05-13
T04536,C0076,Low,In Progress,2025-03-31
T04537,C0064,Low,In Progress,2025-06-08
T04538,C0093,Low,Open,2025-01-07
T04539,C0106,High,Open,2025-01-04
T04540,C0305,Low,Open,2025-03-21
T04541,C0059,Medium,Open,2025-01-29
T04542,C0281,High,Closed,2025-05-06
T04543,C0382,Low,Open,2025-05-12
T04544,C0057,Low,Closed,2025-02-09
T04545,C0177,Medium,In Progress,2025-05-13
T04546,C0118,Medium,In Progress,2025-06-21
T04547,C0270,Medium,Open,2025-04-01
T04548,C0298,High,In Progress,2025-01-14
T04549,C0187,High,Open,2025-01-29
T04550,C0119,High,In Progress,2025-06-15
T04551,C0156,Low,Open,2025-01-22
T04552,C0051,Medium,Open,2025-06-29
T04553,C0320,Low,In Progress,2025-06-02
T04554,C0388,Medium,In Progress,2025-03-21
T04555,C0271,High,Open,2025-01-20
T04556,C0132,Medium,Closed,2025-01-30
T04557,C0460,Low,Closed,2025-04-11
T04558,C0318,Low,In Progress,2025-03-31
T04559,C0040,Low,In Progress,2025-06-15
T04560,C0030,Medium,In Progress,2025-02-16
T04561,C0455,Low,Closed,2025-03-20
T04562,C0025,Medium,Closed,2025-06-25
T04563,C0466,High,In Progress,2025-03-11
T04564,C0086,High,Closed,2025-04-25
T04565,C0304,Low,In Progress,2025-03-05
T04566,C0471,Low,Open,2025-03-02
T04567,C0496,High,In Progress,2025-06-19
T04568,C0455,Low,Closed,2025-02-22
T04569,C0360,High,Closed,2025-01-09
T04570,C0214,Medium,Closed,2025-06-17
T04571,C0337,High,In Progress,2025-01-23
T04572,C0130,Medium,In Progress,2025-05-26
T04573,C0339,High,In Progress,2025-02-03
T04574,C0118,Low,Closed,2025-05-11
T04575,C0287,High,Open,2025-05-03
T04576,C0331,High,Closed,2025-04-11
T04577,C0205,Medium,Open,2025-01-17
T04578,C0044,Low,Open,2025-04-27
T04579,C0328,Low,Closed,2025-02-07
T04580,C0107,Medium,Open,2025-01-08
T04581,C0379,High,In Progress,2025-01-15
T04582,C0251,Medium,In Progress,2025-03-28
T04583,C0196,High,In Progress,2025-04-15
T04584,C0108,High,In Progress,2025-06-12
T04585,C0357,High,Open,2025-02-02
T04586,C0038,Medium,Open,2025-03-24
T04587,C0166,Low,Closed,2025-02-19
T04588,C0083,Low,Open,2025-05-25
T04589,C0337,Medium,In Progress,2025-01-22
T04590,C0007,Medium,Closed,2025-02-05
T04591,C0084,Medium,In Progress,2025-03-25
T04592,C0299,Medium,In Progress,2025-04-27
T04593,C0365,Low,In Progress,2025-06-08
T04594,C0187,Medium,In Progress,2025-05-19
T04595,C0185,High,In Progress,2025-01-15
T04596,C0079,High,In Progress,2025-01-03
T04597,C0330,High,In Progress,2025-05-02
T04598,C0140,High,Closed,2025-05-22
T04599,C0168,High,Open,2025-01-18
T04600,C0441,Medium,Open,2025-04-04
T04601,C0012,Medium,In Progress,2025-01-13
T04602,C0342,Low,In Progress,2025-06-19
T04603,C0375,Low,Open,2025-03-07
T04604,C0413,High,In Progress,2025-02-14
T04605,C0388,Medium,Open,2025-05-09
T04606,C0365,High,Open,2025-04-11
T04607,C0466,Medium,Open,2025-03-03
T04608,C0424,Medium,Open,2025-04-23
T04609,C0391,Low,In Progress,2025-06-24
T04610,C0388,Medium,Closed,2025-05-19
T04611,C0279,High,Open,2025-01-02
T04612,C0150,Low,Closed,2025-03-04
T04613,C0373,Low,In Progress,2025-04-04
T04614,C0376,High,In Progress,2025-03-05
T04615,C0291,Medium,Open,2025-04-29
T04616,C0432,Medium,Open,2025-02-19
T04617,C0149,Medium,Closed,2025-01-30
T04618,C0240,Low,Closed,2025-04-02
T04619,C0190,High,In Progress,2025-01-09
T04620,C0468,Medium,In Progress,2025-05-16
T04621,C0035,High,In Progress,2025-04-28
T04622,C0440,Medium,Closed,2025-06-22
T04623,C0232,High,In Progress,2025-03-27
T04624,C0335,Medium,Closed,2025-01-01
T04625,C0236,Low,In Progress,2025-03-05
T04626,C0400,Low,Open,2025-05-14
T04627,C0107,High,Closed,2025-02-27
T04628,C0121,Low,In Progress,2025-04-30
T04629,C0271,High,Closed,2025-06-13
T04630,C0144,High,Closed,2025-02-07
T04631,C0240,Medium,Open,2025-05-02
T04632,C0302,Medium,Closed,2025-04-26
T04633,C0266,Medium,In Progress,2025-05-21
T04634,C0268,Medium,Open,2025-04-09
T04635,C0348,Medium,Closed,2025-06-24
T04636,C0197,Low,In Progress,2025-02-27
T04637,C0374,Medium,In Progress,2025-03-19
T04638,C0296,Medium,Closed,2025-05-07
T04639,C0276,Low,Open,2025-04-21
T04640,C0002,Medium,In Progress,2025-06-27
T04641,C0258,Medium,In Progress,2025-04-01
T04642,C0060,Low,In Progress,2025-01-08
T04643,C0296,High,In Progress,2025-06-08
T04644,C0396,Medium,Open,2025-06-12
T04645,C0388,High,Closed,2025-01-27
T04646,C0466,Low,Closed,2025-03-11
T04647,C0433,High,Open,2025-02-11
T04648,C0008,High,Open,2025-04-26
T04649,C0349,Medium,Open,2025-05-08
T04650,C0262,High,In Progress,2025-01-22
T04651,C0178,High,Closed,2025-02-24
T04652,C0349,High,Closed,2025-03-21
T04653,C0139,High,Open,2025-03-18
T04654,C0406,High,Open,2025-04-04
T04655,C0413,Low,Open,2025-02-07
T04656,C0384,High,In Progress,2025-05-22
T04657,C0346,Medium,Closed,2025-05-31
T04658,C0131,Medium,Closed,2025-03-28
T04659,C0341,High,Closed,2025-04-13
T04660,C0461,Medium,In Progress,2025-01-17
T04661,C0171,High,Open,2025-05-11
T04662,C0315,Low,Closed,2025-03-20
T04663,C0333,Medium,Closed,2025-03-15
T04664,C0325,Medium,In Progress,2025-04-26
T04665,C0066,High,In Progress,2025-04-29
T04666,C0297,High,In Progress,2025-01-22
T04667,C0483,Low,Closed,2025-01-21
T04668,C0412,High,Closed,2025-02-04
T04669,C0211,Low,In Progress,2025-04-29
T04670,C0490,Medium,Open,2025-02-27
T04671,C0283,High,In Progress,2025-03-08
T04672,C0429,High,Open,2025-04-18
T04673,C0351,High,Open,2025-01-26
T04674,C0360,High,Closed,2025-06-18
T04675,C0155,High,Open,2025-06-04
T04676,C0248,Low,Open,2025-04-07
T04677,C0236,Medium,In Progress,2025-04-09
T04678,C0185,High,In Progress,2025-04-10
T04679,C0112,Low,Closed,2025-02-06
T04680,C0035,Medium,In Progress,2025-03-17
T04681,C0480,Low,Closed,2025-03-19
T04682,C0021,Medium,Open,2025-03-20
T04683,C0133,Medium,Closed,2025-05-08
T04684,C0356,Low,Open,2025-04-04
T04685,C0082,High,In Progress,2025-01-03
T04686,C0267,High,Closed,2025-06-06
T04687,C0270,Medium,Open,2025-05-13
T04688,C0350,Medium,Open,2025-04-06
T04689,C0256,Low,In Progress,2025-06-27
T04690,C0209,Low,Open,2025-03-15
T04691,C0056,Medium,Open,2025-02-27
T04692,C0315,Medium,Closed,2025-01-23
T04693,C0069,Medium,Closed,2025-04-18
T04694,C0454,High,Open,2025-01-21
T04695,C0257,Low,Open,2025-01-04
T04696,C0230,Low,Open,2025-04-18
T04697,C0468,Low,Open,2025-03-17
T04698,C0127,Medium,Open,2025-04-08
T04699,C0228,Low,In Progress,2025-05-06
T04700,C0195,Low,Open,2025-06-02
T04701,C0291,High,Closed,2025-05-05
T04702,C0300,Low,In Progress,2025-05-02
T04703,C0142,Low,In Progress,2025-02-06
T04704,C0004,High,In Progress,2025-05-27
T04705,C0085,Medium,Closed,2025-01-10
T04706,C0216,High,Open,2025-03-29
T04707,C0007,Low,In Progress,2025-05-15
T04708,C0264,Medium,In Progress,2025-05-23
T04709,C0452,Low,Open,2025-01-19
T04710,C0440,Low,In Progress,2025-02-20
T04711,C0344,High,Open,2025-03-15
T04712,C0247,Medium,Open,2025-02-02
T04713,C0065,Low,In Progress,2025-01-11
T04714,C0190,Medium,In Progress,2025-06-07
T04715,C0250,Low,In Progress,2025-03-30
T04716,C0381,Low,Open,2025-03-03
T04717,C0377,Low,In Progress,2025-05-19
T04718,C0219,High,Closed,2025-05-16
T04719,C0215,High,Open,2025-04-05
T04720,C0117,High,In Progress,2025-06-14
T04721,C0089,High,In Progress,2025-06-16
T04722,C0317,Low,In Progress,2025-01-08
T04723,C0481,Medium,Open,2025-06-14
T04724,C0139,Medium,Open,2025-06-15
T04725,C0098,High,Closed,2025-05-14
T04726,C0346,High,Open,2025-01-23
T04727,C0172,High,Open,2025-06-20
T04728,C0335,High,Closed,2025-03-11
T04729,C0370,Low,Open,2025-01-22
T04730,C0063,Low,In Progress,2025-04-17
T04731,C0078,High,Closed,2025-06-26
T04732,C0301,Medium,Closed,2025-06-26
T04733,C0406,High,In Progress,2025-03-27
T04734,C0402,High,In Progress,2025-03-10
T04735,C0426,High,Open,2025-04-05
T04736,C0186,Low,Open,2025-03-04
T04737,C0427,Medium,In Progress,2025-05-14
T04738,C0496,Low,Closed,2025-02-16
T04739,C0449,Medium,In Progress,2025-05-16
T04740,C0195,Medium,Open,2025-05-09
T04741,C0498,Low,In Progress,2025-02-02
T04742,C0233,Low,Closed,2025-03-05
T04743,C0204,Low,Open,2025-05-02
T04744,C0391,High,In Progress,2025-05-05
T04745,C0447,Medium,In Progress,2025-05-27
T04746,C0316,Medium,In Progress,2025-02-03
T04747,C0221,High,In Progress,2025-03-19
T04748,C0356,High,In Progress,2025-04-06
T04749,C0055,High,Closed,2025-01-13
T04750,C0348,Medium,In Progress,2025-03-28
T04751,C0308,Low,Open,2025-02-18
T04752,C0016,Low,In Progress,2025-01-30
T04753,C0255,Medium,Open,2025-06-09
T04754,C0052,Medium,Open,2025-04-03
T04755,C0251,Low,Closed,2025-03-09
T04756,C0010,Medium,Open,2025-03-24
T04757,C0121,Medium,Closed,2025-03-06
T04758,C0208,Low,In Progress,2025-03-21
T04759,C0062,High,Closed,2025-05-02
T04760,C0141,Low,Open,2025-03-07
T04761,C0356,Medium,Closed,2025-01-01
T04762,C0192,Medium,In Progress,2025-03-08
T04763,C0216,Low,In Progress,2025-06-08
T04764,C0174,Medium,In Progress,2025-02-06
T04765,C0098,Medium,Open,2025-05-03
T04766,C0385,High,In Progress,2025-06-22
T04767,C0379,High,Closed,2025-01-14
T04768,C0337,High,Open,2025-05-28
T04769,C0091,Low,Closed,2025-02-23
T04770,C0169,Low,Closed,2025-06-25
T04771,C0468,Medium,Open,2025-01-29
T04772,C0082,High,Closed,2025-05-18
T04773,C0328,High,In Progress,2025-03-05
T04774,C0291,Medium,In Progress,2025-01-09
T04775,C0185,Medium,Closed,2025-05-05
T04776,C0284,High,Open,2025-05-07
T04777,C0274,Medium,Open,2025-01-02
T04778,C0311,High,In Progress,2025-01-11
T04779,C0147,High,In Progress,2025-03-07
T04780,C0299,Medium,Open,2025-01-15
T04781,C0389,High,Open,2025-04-26
T04782,C0272,High,Open,2025-04-09
T04783,C0167,Low,Closed,2025-06-22
T04784,C0183,Medium,Open,2025-05-29
T04785,C0430,High,In Progress,2025-06-26
T04786,C0069,Medium,In Progress,2025-01-08
T04787,C0313,Medium,Closed,2025-03-10
T04788,C0332,High,Closed,2025-06-30
T04789,C0250,Low,Closed,2025-01-19
T04790,C0294,Low,Open,2025-04-08
T04791,C0155,High,Open,2025-04-26
T04792,C0106,Low,Open,2025-04-30
T04793,C0183,Medium,In Progress,2025-01-18
T04794,C0005,Medium,Closed,2025-05-23
T04795,C0216,High,In Progress,2025-06-25
T04796,C0095,Medium,In Progress,2025-02-15
T04797,C0246,High,Open,2025-02-14
T04798,C0332,Low,In Progress,2025-01-05
T04799,C0032,Medium,In Progress,2025-06-25
T04800,C0346,High,Open,2025-02-18
T04801,C0228,Low,Closed,2025-01-11
T04802,C0450,Low,In Progress,2025-04-15
T04803,C0434,High,Open,2025-05-12
T04804,C0004,High,In Progress,2025-05-15
T04805,C0135,Low,Open,2025-02-23
T04806,C0129,Medium,Open,2025-02-10
T04807,C0183,Medium,In Progress,2025-06-30
T04808,C0477,High,Open,2025-03-30
T04809,C0071,High,Open,2025-02-13
T04810,C0401,Medium,Closed,2025-04-04
T04811,C0305,High,Closed,2025-02-28
T04812,C0157,Low,Closed,2025-03-21
T04813,C0189,Low,Open,2025-01-11
T04814,C0352,Medium,Open,2025-05-21
T04815,C0478,Medium,Open,2025-06-03
T04816,C0280,Low,In Progress,2025-03-28
T04817,C0305,High,Open,2025-02-16
T04818,C0231,Medium,Closed,2025-03-29
T04819,C0044,High,In Progress,2025-06-13
T04820,C0485,Medium,Open,2025-02-18
T04821,C0483,High,Open,2025-02-15
T04822,C0268,High,Closed,2025-02-01
T04823,C0413,Low,Open,2025-01-19
T04824,C0303,Low,In Progress,2025-01-02
T04825,C0267,Low,Closed,2025-03-11
T04826,C0044,Medium,In Progress,2025-04-22
T04827,C0470,High,Closed,2025-02-06
T04828,C0260,High,In Progress,2025-02-08
T04829,C0046,Low,In Progress,2025-02-23
T04830,C0333,Medium,Open,2025-03-27
T04831,C0271,High,In Progress,2025-02-16
T04832,C0416,Low,In Progress,2025-01-03
T04833,C0406,High,Open,2025-04-26
T04834,C0278,Medium,Open,2025-02-07
T04835,C0229,High,Open,2025-03-05
T04836,C0233,High,In Progress,2025-05-21
T04837,C0163,Low,Open,2025-04-04
T04838,C0060,Low,Open,2025-06-07
T04839,C0289,Medium,Open,2025-03-19
T04840,C0252,High,Closed,2025-04-14
T04841,C0096,Low,In Progress,2025-01-30
T04842,C0012,Medium,Closed,2025-04-28
T04843,C0303,Low,Open,2025-06-02
T04844,C0097,Medium,Closed,2025-03-29
T04845,C0196,Low,In Progress,2025-05-26
T04846,C0260,Low,In Progress,2025-05-16
T04847,C0019,Medium,In Progress,2025-05-25
T04848,C0147,Medium,In Progress,2025-05-28
T04849,C0290,High,Closed,2025-03-04
T04850,C0471,Medium,Open,2025-02-21
T04851,C0065,Medium,Open,2025-05-23
T04852,C0064,Low,Closed,2025-02-11
T04853,C0229,Medium,In Progress,2025-04-05
T04854,C0117,Low,Open,2025-01-30
T04855,C0488,Low,Closed,2025-01-31
T04856,C0387,High,In Progress,2025-06-01
T04857,C0095,Medium,Closed,2025-05-11
T04858,C0034,Low,Open,2025-06-28
T04859,C0491,Medium,In Progress,2025-05-30
T04860,C0240,Low,Closed,2025-04-23
T04861,C0387,Medium,In Progress,2025-01-03
T04862,C0304,Medium,Closed,2025-05-03
T04863,C0315,High,In Progress,2025-04-03
T04864,C0061,Low,Closed,2025-01-15
T04865,C0378,Medium,Closed,2025-04-28
T04866,C0286,Medium,Open,2025-01-30
T04867,C0026,Low,Open,2025-02-20
T04868,C0345,High,Closed,2025-02-16
T04869,C0176,Medium,Closed,2025-03-13
T04870,C0496,High,Closed,2025-03-06
T04871,C0228,Medium,In Progress,2025-02-14
T04872,C0201,Low,In Progress,2025-01-21
T04873,C0454,High,In Progress,2025-04-06
T04874,C0434,Medium,In Progress,2025-01-10
T04875,C0081,Low,In Progress,2025-01-21
T04876,C0185,Low,Open,2025-01-27
T04877,C0302,High,In Progress,2025-01-05
T04878,C0388,Medium,Open,2025-03-11
T04879,C0006,High,Closed,2025-01-31
T04880,C0241,High,In Progress,2025-05-23
T04881,C0275,Medium,Closed,2025-05-20
T04882,C0186,Low,In Progress,2025-04-18
T04883,C0432,Medium,Open,2025-02-09
T04884,C0146,Medium,Open,2025-06-10
T04885,C0428,Low,Open,2025-04-07
T04886,C0008,High,In Progress,2025-06-14
T04887,C0388,High,Closed,2025-02-16
T04888,C0119,High,In Progress,2025-03-25
T04889,C0317,Medium,In Progress,2025-06-09
T04890,C0363,Medium,Open,2025-06-29
T04891,C0109,Medium,Closed,2025-03-01
T04892,C0339,Medium,Open,2025-04-12
T04893,C0306,High,Open,2025-06-13
T04894,C0410,High,In Progress,2025-02-01
T04895,C0283,Medium,In Progress,2025-06-25
T04896,C0388,Low,Closed,2025-02-02
T04897,C0105,Medium,Closed,2025-06-21
T04898,C0222,High,Open,2025-01-09
T04899,C0345,Low,In Progress,2025-03-24
T04900,C0139,Medium,In Progress,2025-01-24
T04901,C0134,Low,In Progress,2025-03-10
T04902,C0403,Low,Open,2025-01-14
T04903,C0152,High,In Progress,2025-01-30
T04904,C0038,Low,Open,2025-03-18
T04905,C0299,Medium,In Progress,2025-01-18
T04906,C0215,Medium,Closed,2025-05-25
T04907,C0167,Medium,Closed,2025-01-23
T04908,C0047,High,In Progress,2025-05-13
T04909,C0278,Medium,Closed,2025-05-15
T04910,C0263,Medium,In Progress,2025-05-29
T04911,C0061,Medium,Open,2025-01-30
T04912,C0339,Medium,In Progress,2025-03-23
T04913,C0302,Low,In Progress,2025-03-21
T04914,C0085,Medium,Closed,2025-06-21
T04915,C0117,Low,In Progress,2025-06-19
T04916,C0008,Medium,In Progress,2025-02-07
T04917,C0236,High,Closed,2025-05-11
T04918,C0442,Low,In Progress,2025-04-16
T04919,C0333,Medium,Closed,2025-01-05
T04920,C0258,Low,Open,2025-05-28
T04921,C0314,Medium,Open,2025-05-29
T04922,C0259,Low,Closed,2025-05-19
T04923,C0139,Medium,In Progress,2025-03-23
T04924,C0500,Medium,Open,2025-04-21
T04925,C0433,Low,Closed,2025-03-04
T04926,C0221,High,In Progress,2025-05-21
T04927,C0277,High,In Progress,2025-05-09
T04928,C0210,Low,Open,2025-04-01
T04929,C0082,High,Closed,2025-02-15
T04930,C0192,Medium,In Progress,2025-05-25
T04931,C0275,Low,Open,2025-01-25
T04932,C0107,Medium,Closed,2025-03-16
T04933,C0042,Low,Open,2025-06-07
T04934,C0290,High,Open,2025-06-22
T04935,C0203,High,Open,2025-02-01
T04936,C0002,High,In Progress,2025-06-24
T04937,C0087,High,Open,2025-04-04
T04938,C0027,Low,Closed,2025-04-20
T04939,C0487,High,In Progress,2025-05-14
T04940,C0167,Low,Closed,2025-02-17
T04941,C0154,Low,Closed,2025-04-29
T04942,C0160,Medium,Closed,2025-04-23
T04943,C0267,Medium,Open,2025-01-16
T04944,C0465,High,Open,2025-03-24
T04945,C0485,Low,Closed,2025-04-10
T04946,C0192,Low,In Progress,2025-06-01
T04947,C0195,Medium,Closed,2025-03-15
T04948,C0066,Medium,Open,2025-01-23
T04949,C0390,Medium,Open,2025-03-23
T04950,C0310,Medium,Closed,2025-04-06
T04951,C0023,High,Open,2025-05-19
T04952,C0418,High,Closed,2025-05-27
T04953,C0224,Medium,In Progress,2025-05-14
T04954,C0334,High,In Progress,2025-01-16
T04955,C0433,Low,In Progress,2025-06-17
T04956,C0118,High,In Progress,2025-05-14
T04957,C0220,High,Closed,2025-06-15
T04958,C0339,High,Open,2025-05-19
T04959,C0336,High,Closed,2025-06-14
T04960,C0097,High,Closed,2025-06-10
T04961,C0118,Medium,Open,2025-01-17
T04962,C0261,Medium,Open,2025-01-08
T04963,C0287,Medium,Closed,2025-01-05
T04964,C0340,High,Closed,2025-05-29
T04965,C0376,High,Closed,2025-03-06
T04966,C0374,Low,In Progress,2025-05-09
